Species
Sphenometrops tergata
Sphyracephala brevicornis
Spilomyia digitata
Spilomyia longicornis
Spilomyia suzukii
Spogostylum simson
Stegopterna acra
Stegopterna decafilis
Stegopterna diplomutata
Stegopterna emergens
Stegopterna mutata
Stegopterna permutata
Stegopterna trigonium
Stegopterna xantha
Stictochironomus crassiforceps
Stictochironomus histrio
Stictochironomus rosenscholdi
Stomorhina armatipes
Stomorhina lunata
Stomorhina obsoleta
Stomoxya calicitrans
Stomoxys calcitrans
Stratiomys barbata
Stratiomys sp
Stratiomys sp.
Strumata bryoniae
Strumata cacuminata
Strumata humeralis
Strumata tryoni
Suillia nemorum
Suillia sp
Sympotthastia repentina
Syritta hackeri
Syritta indica
Syritta oceanica
Syritta pipiens
Syritta sp.2
Syritta sp.4
Syritta stigmatica
Syrphus balteatus
Syrphus corollae
Syrphus knabi
Syrphus lasiophthalmus
Syrphus luniger
Syrphus melanostomoides
Syrphus octomaculatus
Syrphus opinator
Syrphus phaeostigma
Syrphus rectus
Syrphus reedi
Syrphus ribesii
Syrphus shorae
Syrphus sp
Syrphus torvus
Syrphus vitripennis
Syrphus vittafrons
Systoechus vulgaris
Tabanus autumnalis
Tabanus bifarius
Tabanus bovines
Tabanus bromius
Tabanus buddha
Tabanus colchidicus
Tabanus cordiger
Tabanus dolini
Tabanus flavofemoratus
Tabanus geminus
Tabanus hauseri
Tabanus indrae
Tabanus infestus
Tabanus maculicornis
Tabanus marginalis
Tabanus miki
Tabanus pleskei
Tabanus quatuornotatus
Tabanus sabuletorum
Tabanus shelkovnikovi
Tabanus spectabilis
Tabanus sudeticus
Tabanus unifasciatus
Tabanus zimini
Tantalia albovittata
Tanypus punctipennis
Taxomyia taxi
Tcmnostoma alternans
Tehpritis arnicae
Temnostoma acra
Temnostoma alternans
Temnostoma balyras
Temnostoma vespiforme
Tephritis arnicae
Tephritis sp.
Tetanocera arrogans
Tetanocera elata
Tetanocera ferruginea
Tetanocera hyalipennis
Tetanocera loewi
Tetanocera loewiE
Tetanocera montana
Tetanocera plebeia
Tetanocera plumosa
Tetanocera silvatica
Tetanocera sp.
Tetanocera sparea
Tetanocera sparsa
Tetanocera unicolor
Tetanocera vicina
Tetanoceroides mesopleuralis
Tetanoceroides occidentalis
Thaumalea testacea
Thaumastoptera calceata
Theobaldia incidens
Thyridanthrax abrupta
Thyridanthrax niveifrons
Thyridanthrax sp
Tipula paludosa
Tipula sp
Tipula sp.
Titanochaeta bryani
"Titanochaeta n.sp. ""gold antennae"""
Titanochaeta new species
Tlalocomyia ramifera
Tlalocomyia stewarti
Tonnoiriella pulchra
Toxomerus anthrax
Toxomerus arciferus
Toxomerus aurulentus
Toxomerus basilaris
Toxomerus calceolatus
Toxomerus croesus
Toxomerus floralis
Toxomerus geminatus
Toxomerus lachrymosus
Toxomerus laciniosus
Toxomerus laenas
Toxomerus marginatus
Toxomerus mutuus
Toxomerus n.sp.
Toxomerus occidentalis
Toxomerus philippii
Toxomerus pictus
Toxomerus politus
Toxomerus portius
Toxomerus sp.(10)
Toxomerus sp.(11)
Toxomerus sp.(12)
Toxomerus sp.(15)
Toxomerus sp.(16)
Toxomerus sp.(19)
Toxomerus sp.(3)
Toxomerus sp.(4)
Toxomerus sp.(6)
Toxomerus sp.1
Toxomerus sp.10
Toxomerus sp.10b
Toxomerus sp.11
Toxomerus sp.12
Toxomerus sp.15
Toxomerus sp.16
Toxomerus sp.19
Toxomerus sp.2
Toxomerus sp.3
Toxomerus sp.4
Toxomerus sp.6
Toxomerus steatogaster
Toxomerus violaceus
Toxomerus vitreus
Toxophora javana
Toxorhynchites rutilis
Toxorhynchites splendens
Triceratopyga calliphoroides
Tripteroides aranoides
Trirhithrum coffeae
Trishormomyia helianthi
Trogloscaptomyza argentifrons
Trogloscaptomyza n.sp.
Trogloscaptomyza spp.
Trogloscaptomyza waialealeae
Tropidia quadrata
Tropidia scita
Trupanea chrysanthemifolii
Trupanea foliosi
Trupanea footei
Trupanea thuriferae
Trypanaresta marisolae
Trypetoptera punctulata
Tubifera sp.
Twinnia hirticornis
Twinnia nova
Twinnia tibblesi
Usia florea
Villa cingulum
Villa gayi
Villa gorgon
Villa lateralis
Villa morio
Villa scylla
Villa sinuosa
Villa sp
Villa sp.1
Villa sp.2
Villa sp.3
Villa sp.Lateralisgroup
Villa sp.nr.Blanchardiana
Villa sp.nr.gorgon
Villa spB
Villa spC
Villa velutina
Villa velutinaI
Villa velutinaII
Volucella bombylans
Volucella elegans
Volucella inanis
Volucella inflata
Volucella obesa
Volucella pellucens
Volucella zonaria
Voria ruralis
Walshomyia texana
Wilhelmia equina
Wilhelmia lineata
Wilhelmia paraequina
Wilhelmia pseudequina
Wilhelmia salopiensis
Wilhelmia veltistshevi
Winthemia dantanae
Winthemia datanae
Winthemia occidentis
Winthemia rufopicta
Wohlfahrtia meigeni
Wohlfahrtia opaca
Wyeomyia smithii
Xanthandrus bucephalus
Xanthandrus comtus
Xanthandrus cubanus
Xanthogramma ornatum
Xenocalliphora hortona
Xenochironomus xenolabis
Xylota angustiventris
Xylota annulifera
Xylota barbata
Xylota bigelowi
Xylota chalybea
Xylota coeruleiventris
Xylota coquilletti
Xylota curvaria
Xylota ejuncida
Xylota flavitibia
Xylota flexa
Xylota florum
Xylota hinei
Xylota ignava
Xylota inarmata
Xylota lenta
Xylota libo
Xylota lovetti
Xylota nemorum
Xylota pigra
Xylota quadrimaculata
Xylota segnis
Xylota sp.5
Xylota sp2
Xylota subfasciata
Xylota sylvarum
Xylota tarda
Xylota tuberculata
Xylota vecors
Zaprionus bogoriensis
Zaprionus ghesquieri
Zaprionus indianus
Zaprionus inermis
Zaprionus multistriatus
Zaprionus obscuricornis
Zaprionus ornatus
Zaprionus paravittiger
Zaprionus sepsoides
Zaprionus sp. Near korolev
Zaprionus tuberculatus
Zaprionus vittiger
Zonosemata electa
Zonosemata vittigera
